1735. His speech was intended to ( ) attention from the current problems.	divert	[動] ～をそらす ～を迂回させる、～を転用する
1736. The students are anxiously ( ) their new teacher.	awaiting	[動] ～を待つ
1737. He ( ) the dishes from the kitchen and set them out on the table.	fetched	[動] ～を持ってくる
1738. The politician succeeded in ( ) the country.	unifying	[動] ～を統合する 統一される
1739. Customs officers ( ) baggage of international travelers.	inspect	[動] ～を点検する ～を観察する
1740. The strategy ( ) great risk, but it is worth trying.	entails	[動] ～を伴う、引き起こす 含む
1741. If you use these sales ( ), you will succeed.	tactics	[名] 作戦、方策 戦術、戦法
1742. She accomplished a ( ) of winning three championships in a row.	feat	[名] 偉業、鉱石 妙技
1743. Japanese anime's ( ) throughout the world has risen sharply.	prestige	[名] 名声 名声のある
1744. He supported his view by ( ) with another view.	analogy	[名] 類推 類似
1745. It goes against my ( ) to accept dishonest money.	conscience	[名] 良心 分別
1746. The company exports cotton ( ) to five counties around the world.	textiles	[名] 織物 繊維
1747. We have to make up the ( ) immediately.	deficit	[名] 赤字、不足 欠陥
1748. Thousands of people died due to ( ) and famines.	plagues	[名] 疫病 異常発生
1749. Many people still smoke despite the health ( ) of cigarettes.	hazards	[名] 危険 偶然
1750. Lack of sleep is not good for the body's ( ).	metabolism	[名] 新陳代謝、代謝作用
1751. A stroke caused ( ) of the left side of his body.	paralysis	[名] 麻痺
1752. The energy-storage revolution will improve the electricity ( ).	grid	[名] 供給網 格子模様、碁盤目
1753. The soldiers saluted the queen in her ( ).	carriage	[名] 馬車 車両、立ち居振る舞い、輸送
1754. Trade imbalances caused ( ) between America and Mexico.	friction	[名] 不和 摩擦
1755. The government forces are preparing to fight anti-government ( ).	rebels	[名] 反逆者
1756. The dictator punished anyone who criticized the ( ).	regime	[名] 政権、政体 体制
1757. The company maintains a virtual ( ) in the market.	monopoly	[名] 独占
1758. To the Dutch, milk and cheese are ( ).	staples	[名] 必需食品 主要産物
1759. The store has a wide selection of ( ).	merchandise	[名] 商品
1760. We found a street ( ) selling ice cream.	vendor	[名] 物売り、行商人 自動販売機
1761. If you have a problem, please consult with your ( ).	supervisor	[名] 監督者 指導教員
1762. At first, the new manager followed the instructions from her ( ).	predecessor	[名] 前任者 前のもの
1763. The sales ( ) attended a special training at headquarters.	personnel	[名] 職員、社員
1764. A Portuguese trading ( ) is headed for the coast of India.	vessel	[名] 船舶 容器、脈管
1765. Drinking alcohol can damage the ( ).	liver	[名] 肝臓
1766. We made a contract with a five-year ( ) with the company.	duration	[名] 継続、持続
1767. You should submit a birth ( ) within 14 days after your child's birth.	certificate	[名] 証明書 免許状
1768. He published a book on Euclidean ( ) a few years ago.	geometry	[名] 幾何学
1769. In snow crystals, there is always a six-fold ( ).	symmetry	[名] 左右対称 調和
1770. Hundreds of good ( ) of presidents throughout history exist.	biographies	[名] 伝記
1771. The museum houses several ( ) of modern art.	masterpieces	[名] 傑作
1772. She chants a ( ) with her child every night.	rhyme	[名] 押韻詩 韻、詩歌
1773. I paid the annual ( ) for my car insurance.	premium	[名] 保険料 プレミア、景品
1774. A ( ) of morals will increase crime rates.	breakdown	[名] 崩壊 衰弱、故障、内訳
1775. She has the ( ) of greeting everyone with a smile.	courtesy	[名] 礼儀正しさ 好意、優遇
1776. The Kyoto ( ) was aimed at reducing the greenhouse gases.	Protocol	[名] 議定書 外交儀礼、プロトコル
1777. These insect ( ) can be used for display.	specimens	[名] 標本 実例
1778. She is still working on her doctoral ( ).	thesis	[名] 論文 命題、テーゼ
1779. You are ( ) for salary increase based on your performance.	eligible	[形] 適格の、資格のある 望ましい
1780. The teacher emphasizes the ( ) value of education.	intrinsic	[形] 固有の、本質的な
1781. She is a ( ) student with many goals in life.	diligent	[形] 勤勉な 入念な
1782. Unlike the U.S., Germany never abandoned ( ) education.	vocational	[形] 職業の、職業訓練の
1783. Many companies went ( ) during the recession.	bankrupt	[形] 破産宣告を受けた 破たんしている
1784. The police are planning to take ( ) measures to combat crime.	sterner	[形] 厳しい いかめしい
1785. Frank was too ( ) to accept that he made some mistakes.	stubborn	[形] 頑固な、強情な 手におえない
1786. Jane has a strong ( ) instinct, so she wants a baby.	maternal	[形] 母の、母親らしい 妊婦の
1787. The land is ( ) enough to grow various crops on.	fertile	[形] 肥沃な 多産の
1788. You had better eat ( ) fruit before it goes bad.	ripe	[形] 熟した 成熟した
1789. My shoulder is ( ) because I used a computer for a long time.	stiff	[形] 硬直した、凝った 堅い
1790. Typewriters have become ( ) due to computers.	obsolete	[形] 廃れた、使わなくなった 古くなった
1791. I stood on the train because there were no ( ) seats.	vacant	[形] 空いている
1792. He is studying ( ) phonetics at a London university.	acoustic	[形] 音響の 聴覚の、アコースティックの
1793. He has enough information for starting ( ) investigations.	preliminary	[形] 予備の、準備の
1794. The kids guessed the ( )weight of the item on the table.	approximate	[形] おおよその
1795. Her words contained an ( ) understanding of our decision.	implicit	[形] 暗然の
1796. John is always ( ) for appointments.	punctual	[形] 時間を守る
1797. The candidate's idea is ( ) with our company's policy.	compatible	[形] 矛盾しない
1798. There is ( ) room for the expansion of this student center.	ample	[形] 十分すぎるほどの 広い
1799. Gender discrimination has been ( ) in many societies.	pervasive	[形] 隅々に広がった 浸透する、充満する
1800. Convenience stores are ( ) in Japan.	ubiquitous	[形] いたるところにある
1801. He ( ) their relationship from their conversation.	deduced	[動] ～を推測する、演繹する
1802. They ( ) an economic crisis that would arise in Japan.	simulated	[動] ～を模擬実験する ～を装う、～をまねる
1803. The three banks ( ) into a single organization.	merged	[動] 合併する ～を融合させる、溶け込む
1804. Much of the rain ( ) deep into the ground.	penetrated	[動] 浸透する 進出する、貫く、見抜く
1805. A famous restaurant will be ( ) their wedding.	catering	[動] 料理をまかなう 要望などに応える
1806. The gang ( ) him with clubs.	assaulted	[動] ～に暴行する ～を攻撃する
1807. These devices were used to ( ) enemy spies.	torture	[動] ～を拷問にかける ～を苦しめる
1808. He was ( ) from a large cut on his shoulder.	bleeding	[動] 出血する
1809. They have ( ) high concrete walls along the border.	erected	[動] ～を建てる ～を直立させる
1810. He still ( ) his memories in London.	cherishes	[動] ～を大切にする ～を心に抱く
1811. Her speech about global warming ( ) strong emotions among people.	aroused	[動] ～を引き起こす ～を目覚めさせる
1812. All living creatures are ( ) to die in the end.	doomed	[動] 運命にある
1813. She still ( ) her son's untimely death.	mourns	[動] 悼む 嘆く
1814. I used to ( ) going to the dentist as a child.	dread	[動] ～をひどく恐れる
1815. Children should be ( ) well.	nourished	[動] ～に栄養を与える ～をはぐくむ
1816. The children were ( ) with the influenza vaccine.	injected	[動] ～に注射する、注入する ～を導入する
1817. The man ( ) at the TV when the player missed a shot.	swore	[動] ののしる 誓う
1818. He ( ) $1,000 for the painting at the auction.	bid	[動] ～の値をつける 挨拶を述べる
1819. Illegal money may ( ) politicians.	corrupt	[動] ～を墜落させる ～を買収する、墜落する
1820. She is ( ) with taking care of her father.	preoccupied	[動] ～の心を奪う、～を夢中にさせる
1821. I often ( ) through scientific journals when I have time.	browse	[動] 拾い読みする 閲覧する、見て歩く
1822. The two singers have ( ) this album from live recordings.	compiled	[動] ～を編集する ～をまとめる
1823. Ten percent of the budget is ( ) to national defense.	allocated	[動] ～を割り当てる、分配する
1824. Higher prices will ( ) the increased cost of materials.	offset	[動] ～を相殺する、埋め合わせる ～をオフセット印刷する
1825. When spectators are excited, they often cannot ( ) themselves.	restrain	[動] ～を制止する ～を規制する
1826. Most of the universities ( ) with government regulations.	complied	[動] 従う、応じる
1827. She found that her passport was about to ( ).	expire	[動] 期限が切れる
1828. They have ( ) on a mission for space exploration.	embarked	[動] 乗り出す 乗船する
1829. The banner for minorities' rights was ( ) in the wind.	flapping	[動] パタパタ動く 羽ばたく、～をパタパタ動かす
1830. British people tend to ( ) their rooms with large mirrors.	furnish	[動] ～に備え付ける
1831. It is illegal to ( ) a passport.	forge	[動] ～を偽造する ～を築く、～を鍛造する
1832. He ( ) the documents into his bag.	thrust	[動] ～を押し付ける ～を突き刺す、押し進む
1833. The police ( ) police cars to the crime scene.	dispatched	[動] ～を派遣する ～を発送する、～を処理する
1834. She suspects that her friend ( ) her remarks.	resents	[動] ～に憤慨する
1835. My father told me to ( ) my statements with my conduct.	reconcile	[動] ～を一致させる ～を和解させる
1836. The lawsuit ( ) that the company concealed important information.	alleged	[動] ～を主張する
1837. The military entered the area and ( ) the local people.	oppressed	[動] ～を抑圧、迫害する ～を悩ませる
1838. He was ( ) from the country for illegal entry.	expelled	[動] ～を追放する ～を吐き出す
1839. She lost her breath after she ( ) the stairs.	ascended	[動] 上がる
1840. The ceremony ( ) at two in the afternoon.	commenced	[動] 始まる ～を開始する、～し始める
